selection_stage,selection_origin_idx,selection_origin_time,purge_hours,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,adwin_triggered,adwin_loss_triggered,adwin_disagreement_triggered,adwin_prevalence_triggered,adwin_stable,adwin_stable_count,adwin_loss_state,adwin_disagreement_state,adwin_prevalence_state,previous_val_pr_auc,val_pr_auc_delta,candidate_count,branch1_input_validation_ap
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.13330769809463297,0.13692852505901887,0.10602758569114049,0.04609758961203105,0.0751266463232621,0.5564456216170908,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.12916962241471422,0.1313106266320692,0.10448289179487895,0.04121513769303321,0.07765515695768871,0.556965637728684,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.10229566275622777,0.11099672648935781,0.08856575818308213,0.02669181120269163,0.06613478987680645,0.5238613171880108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.10303219553968002,0.11803789427064328,0.0930568197460809,0.024800247997043747,0.06807574522151852,0.538777846099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.10326924816780476,0.12045497551305338,0.09459236390660912,0.02442320809602129,0.06872975230016486,0.5430114509067069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.10516297391459399,0.12157696807190602,0.0931650048326798,0.02874129945309652,0.06475304159345358,0.5334840318568427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.10888101065511381,0.1119994056250017,0.08908692881939875,0.03366896316118893,0.06617445201379582,0.5502290184436923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.11090179117124044,0.10923911783881932,0.08824332426872672,0.03634136041073924,0.06724753069863414,0.5564690285369541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.10667874934372967,0.12271162153343176,0.09363717870287311,0.03006183538695733,0.06456273587231444,0.5358548200705296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.11177977722603803,0.11010086037628464,0.08761414942389381,0.03879505871174551,0.06512743847150297,0.547135619128581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.11314213701006377,0.1037149785339419,0.08485565100433012,0.04286451606730886,0.06599632347471834,0.5473506672516429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.13405712905961042,0.11895313996675302,0.11845263723681687,0.022071867435351077,0.11795213450688072,0.5149443095930493,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1334749089132365,0.1201400570373003,0.11757930701725595,0.02257680106616313,0.11501855699721161,0.5155326350750061,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1331799404842441,0.12003001954984621,0.11713685437376739,0.022810995018201035,0.11424368919768857,0.5155338432210945,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1328062559069265,0.11798018884716503,0.11657632750779097,0.02298118874475944,0.1151724661684169,0.5147926172818492,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1286870620020437,0.11933164981414876,0.11001383548612459,0.02748199203594969,0.1006960211581004,0.5151076339234062,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1269430129711966,0.11978196095993919,0.10713787121740259,0.02985078363104215,0.094493781474866,0.5152475430437922,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.13185049542831828,0.11795795379734615,0.11514268678987863,0.02373995698984436,0.11232741978241112,0.5147778539793215,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.1266736637623863,0.11928171007583369,0.10737743929098069,0.028968310265664727,0.09547316850612769,0.5149315239830524,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,branch2,,,history_only,0.12546795506021136,0.11974802204407549,0.10556887623771827,0.030429899657511392,0.09138973043136103,0.5150095837856982,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.13405712905961042,0.11895313996675302,0.11845263723681687,0.022071867435351077,0.11795213450688072,0.5149443095930493,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.1299377611608056,0.13272476987702966,0.10752964550550331,0.037781523118767035,0.08233452113397698,0.523072718447383,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.13467057818232622,0.14561105049527195,0.11008841402581922,0.045274761811214204,0.07456577755636648,0.5357462267910479,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.1390577128765277,0.16023380539336254,0.11563478653942852,0.04922718027887364,0.0710357676854945,0.5452813335661205,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.14079832477553644,0.17316339718430898,0.1208568942116822,0.05117911170275411,0.06855039123905543,0.554200954266471,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.13877237259949118,0.1684924755204431,0.1176951384423594,0.05107588376372385,0.06689780136427571,0.5604153919735917,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.13196897726514886,0.1494965106304295,0.10752360172382514,0.04867890876722111,0.06555069281722076,0.5616492374098248,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.12457500150178784,0.13060680520428433,0.09781877587929566,0.04635185502006321,0.06503074655430699,0.5565662079730422,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.11937067802368616,0.11664863424906169,0.09095353720344243,0.04533460554128953,0.06525844015782317,0.5516859813554876,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.11587436490536836,0.1088159896113827,0.0872536852906422,0.044138893449705084,0.06569138096990171,0.5501345298028303,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,fusion,,,,0.11341413071966495,0.10368618660579632,0.08503230786312958,0.042930570289910173,0.06637842912046285,0.5486014583715018,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heldout_preselection,23293,2023-08-05T06:45:00+00:00,36,,,,,,,,,,,,,,2023-07-30T06:45:00+00:00,2023-07-25T18:45:00+00:00,2023-08-03T18:45:00+00:00,3.0,3.0,21.0,14.0,"[1, 6, 24]","{'1': 0.3425240872252472, '6': 0.337684741972113, '24': 0.31979117080263986}",7.0,3.0,21.0,-1.0,0.4,0.14079832477553644,0.554200954266471,0.11341413071966495,0.13405712905961042,0.10368618660579632,0.11895313996675302,0.11234524101018906,0.09090909090909091,0.17316343274539153,hold,False,False,False,False,False,2.0,"{'delta': 0.01, 'min_subwindow': 4, 'max_window': 64, 'values': [0.6329235492785472, 0.645308709498564, 0.4988751718599371, 0.42683912920953637, 0.2847505612729119, 0.566276894041615, 0.8654351651756413, 0.6600889292489625, 0.8936137383328955, 0.8158386284508178, 0.7934445407514695, 0.7265698338312477, 0.8969152268195346, 0.9260288423703233, 0.8858566221249637, 0.8854010587199453, 0.8908584201825043, 0.8555571042860509, 0.8268365672546085], 'last_cut': None, 'last_difference': None}","{'delta': 0.01, 'min_subwindow': 4, 'max_window': 64, 'values': [0.1771954894065857, 0.20939400792121887, 0.2794717252254486, 0.2811996638774872, 0.2565139830112457, 0.28368470072746277, 0.2599795162677765, 0.2693497836589813, 0.266537606716156, 0.2587519586086273, 0.2578691244125366, 0.25469282269477844, 0.19198936223983765, 0.14282207190990448, 0.19570057094097137, 0.14668552577495575, 0.1290397197008133, 0.12414491176605225, 0.11234524101018906], 'last_cut': None, 'last_difference': None}","{'delta': 0.01, 'min_subwindow': 4, 'max_window': 64, 'values': [0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13081646755120577, 0.15014405058342611, 0.1294961523729935, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091], 'last_cut': None, 'last_difference': None}",0.14444289571394908,0.02872053703144245,29.0,"{'1': 0.12121637533857038, '6': 0.11667807570009432, '24': 0.09989762641992106}"
