selection_stage,selection_origin_idx,selection_origin_time,purge_hours,validation_mode,pool_origin_count,pool_validation_block_count,adwin_enabled,dynamic_selector,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,branch1_input_validation_ap,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,val_roc_auc_b1,val_roc_auc_b2,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,b1_window_action,b1_window_pending_train_days,b1_window_change_streak,b1_window_gain,b2_window_action,previous_val_pr_auc,val_pr_auc_delta,candidate_count,window_change_relative_margin,window_change_absolute_margin,window_change_q25_tolerance,window_confirmation_checkpoints
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.283524710821416,0.20828524775384666,0.1580741725715368,0.18208910769641837,0.10786309738922696,0.6563657247794502,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.26048633655661896,0.2041096181888694,0.15713431437252587,0.15111055696026357,0.11015901055618232,0.651892552329377,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.2601631962188566,0.2031401971755822,0.15664960386588228,0.15123175740507488,0.11015901055618232,0.6517660860436502,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.283524710821416,0.20828524775384666,0.1580741725715368,0.18208910769641837,0.10786309738922696,0.6563657247794502,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.316719697641666,0.22028385395630162,0.17141693417226533,0.20932694533466584,0.12255001438822902,0.6896294471749188,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.324226197116886,0.21787614940030275,0.17573157390602723,0.21280370393267353,0.1335869984117517,0.696139774633504,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3203004785476871,0.20745529610703473,0.17338816070986873,0.20961911031139208,0.13932102531270274,0.6941766211321293,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.31980277130337936,0.19700809556244658,0.1745707001888714,0.20620459120620732,0.15213330481529624,0.6967892178777614,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.32002695966474926,0.19376437983167955,0.1802699127851179,0.19795318823468874,0.16677544573855624,0.7061787868288684,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3143623232519286,0.1889154760032315,0.18319703581251845,0.1855544815688086,0.17747859562180543,0.7104884522569005,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.30477573388701584,0.19133007951576209,0.18757907808127847,0.16576939485905698,0.18382807664679485,0.7126198379266476,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28937337294020066,0.20442181125166461,0.19112267331712285,0.13937112804564836,0.17782353538258105,0.7134851338848311,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2702289727362592,0.21763927375460526,0.19321750673817528,0.1107210319970176,0.16879573972174527,0.7138128422571269,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.24727337768262705,0.22197199392149453,0.19115687513956103,0.08325365705097677,0.1603417563576275,0.706814196220792,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.3303401365898177,0.37950498093920204,0.28353513368825145,0.10257464427176163,0.18756528643730086,0.7228700274186642,"{'1': 0.2075160593519921, '6': 0.2732919232855622, '24': 0.31382041684264556}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.30408518549333713,0.30504889020154197,0.24193596390372873,0.10188496355680078,0.1788230376059155,0.7192797248729632,"{'1': 0.18638229244593374, '6': 0.2611514665233635, '24': 0.3087830257118999}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.28405018348104466,0.25209672533666844,0.2139081586078354,0.10398101618001963,0.1757195918790024,0.7142162562453845,"{'1': 0.18641243795324947, '6': 0.24076873094543438, '24': 0.3077379704933691}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.33986017949585684,0.40449133643122687,0.29559617718439746,0.10873840600045286,0.18670101793756805,0.7158148708730477,"{'1': 0.21493679238865862, '6': 0.2791615449313714, '24': 0.3080851772968903}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.31374161976844134,0.37058788614568194,0.272338919741845,0.09931569230791021,0.17408995333800809,0.6972599025128302,"{'1': 0.1865178046757688, '6': 0.2648910182006294, '24': 0.2883893410659337}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.29518872403581703,0.32965759658612576,0.25052394735137085,0.09035840219195097,0.171390298116616,0.687383816373717,"{'1': 0.18057767660387744, '6': 0.25372732369133694, '24': 0.280825933796909}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.33694867872155526,0.4040693670307125,0.2941481929683659,0.1082537428124977,0.1842270189060193,0.7105010852576727,"{'1': 0.21613788052534313, '6': 0.27761150112852134, '24': 0.30342076387623645}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.2997683054140513,0.3190447565445086,0.24927411475906971,0.09134890010232535,0.17950347297363084,0.6790808000701093,"{'1': 0.20990578016438236, '6': 0.25912108107057835, '24': 0.2831978874426652}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.28069942780178825,0.27009408875300295,0.21888137468931307,0.09690943247389855,0.1676686606256232,0.6647809143591717,"{'1': 0.20498150186033845, '6': 0.256585908455728, '24': 0.27145014306866594}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3217928328082724,0.25180993139784724,0.17616560576267856,0.21500997150793769,0.10052128012750988,0.6858501470749485,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3054589753793988,0.2530389245786794,0.17698274140712508,0.19201210219796094,0.10092655823557077,0.6825494903713296,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.30504931098578814,0.25180993139784724,0.176368244816709,0.19212478314095666,0.10092655823557077,0.6824026800752975,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3217928328082724,0.25180993139784724,0.17616560576267856,0.21500997150793769,0.10052128012750988,0.6858501470749485,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3459340338514338,0.2576969247048604,0.18350696847819806,0.23755954243402957,0.10931701225153573,0.7054713870939238,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3626836486752863,0.24891042829805812,0.18633631559434666,0.25457240651065116,0.1237622028906352,0.7128736177723946,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3646481301409263,0.23782372457385867,0.1865384413524377,0.2553420764335536,0.13525315813101674,0.7034644003721792,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.36823400133969203,0.2385494450465102,0.19593342280040157,0.24614168473598483,0.15331740055429294,0.7114960573670442,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.37168101260782344,0.2377922807523243,0.2043735060687369,0.2381767127356379,0.17095473138514944,0.7201302246557391,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3740767271913937,0.23155348154585748,0.2108536882629296,0.23145015698573873,0.19015389498000174,0.724917977239189,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3738898764616072,0.22324771049776626,0.21908374347207266,0.2189553303833325,0.21491977644637905,0.7266650861755259,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.37306086696642254,0.2747490558131861,0.2413402424815619,0.18826774825988707,0.20793142914993773,0.7288092454402225,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3559782896019356,0.32666110884361005,0.25920999624763097,0.1475171411205033,0.19175888365165183,0.7287291944282227,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21024,2023-07-28T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3136335093148865,0.3306445891828875,0.25446185706345514,0.10426780252047821,0.1782791249440227,0.7201355477294226,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.18774345236015258,0.17869852087469695,0.1624526872355405,0.03814704455477547,0.14620685359638402,0.627222860517308,"{'1': 0.1698239654002042, '6': 0.16232114003673787, '24': 0.2017823701940974}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.1855438781464688,0.17025213105637374,0.15571230596703756,0.043826739248380785,0.14117248087770137,0.623277369803112,"{'1': 0.16986606646368427, '6': 0.16253488605596997, '24': 0.19300043215575727}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.18402725418062935,0.16608581716548387,0.15256311792550264,0.045846403025599294,0.13904041868552144,0.6239784113474682,"{'1': 0.16873261103289447, '6': 0.17552164160451642, '24': 0.19025210268059878}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.17881771198630725,0.1787774347469125,0.16082717594896384,0.029361993025521824,0.1428769171510152,0.6293611224296161,"{'1': 0.1495338867042534, '6': 0.16176055191219277, '24': 0.2004883269038813}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.162097643412654,0.1673519767499826,0.15801484525439635,0.009563463353446986,0.14867771375881011,0.6109672571170979,"{'1': 0.1386256461209134, '6': 0.15110751552770949, '24': 0.1848031817837886}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.15565267537654656,0.1546408436648472,0.15184742728597217,0.005844821876854059,0.14905401090709713,0.5979362204672679,"{'1': 0.1355615802168634, '6': 0.14794169575189753, '24': 0.17143414141675214}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.17747927553522266,0.17605417539129187,0.15949586416530465,0.02880262631723878,0.14293755293931742,0.6259981927849951,"{'1': 0.1471859700029317, '6': 0.15690746065158037, '24': 0.19966207850067583}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.15975803343852935,0.16288746387613406,0.15630825982459817,0.007256663141043697,0.1497290557730623,0.5954670477391194,"{'1': 0.13150449444867654, '6': 0.1427155319968305, '24': 0.17458754519280936}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.1509268919967068,0.15080793409858512,0.14938388149269466,0.0024725924412538542,0.14795982888680423,0.574528439598156,"{'1': 0.12209261289800888, '6': 0.1341724499708968, '24': 0.16663396726126026}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.2675492836386786,0.24972172761221795,0.17345827828694127,0.14691372880547052,0.0971948289616646,0.6659341142793259,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.2552307525281842,0.2526996135738469,0.17494722126775575,0.13008143778482995,0.0971948289616646,0.66364369406244,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.2536527441903627,0.24796558856038253,0.17258020876102356,0.13013127600060376,0.0971948289616646,0.6631795651523387,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2675492836386786,0.24972172761221795,0.17345827828694127,0.14691372880547052,0.0971948289616646,0.6659341142793259,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28955553510861093,0.2758696760501966,0.1915290403511098,0.1547921700290495,0.107188404652023,0.6920266786515287,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.29103542239852626,0.27392106506177033,0.19043054753319283,0.15776499201279923,0.10694003000461534,0.6924480397329155,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28439059402747474,0.26950322714390823,0.184230071315152,0.15783515036267534,0.09895691548639579,0.6799685470226815,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.27767759834448336,0.2685376497076776,0.18234868222034378,0.152077490915525,0.09615971473301002,0.6773762346194454,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2680474361832743,0.2558235672716367,0.1763518709002174,0.14500570242094873,0.09688017452879809,0.6725888640676209,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2595987163367277,0.24357605587000394,0.1714594405903957,0.13785596828248167,0.09934282531078745,0.6599419554904898,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.25514187379877296,0.22840333337372698,0.16704114024452166,0.13428957890573004,0.10567894711531631,0.6507440205832068,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2457686334314474,0.2045656447363855,0.16137972132499112,0.12444406893708897,0.11819379791359672,0.6455586307365732,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.22126477062531133,0.18376171396155216,0.15688563576538084,0.09365305688246761,0.13000955756920948,0.6383376954367748,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.18634025567524984,0.16977194335188134,0.15557104537952177,0.045032569027979315,0.14137014740716217,0.6237979923555379,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.17405458494118908,0.1650714447258258,0.14436879347903014,0.04525732657335395,0.12366614223223452,0.6392969751471854,"{'1': 0.14528432740153538, '6': 0.17270368439742864, '24': 0.2033210098096171}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.16426620728088784,0.1606961200596805,0.14045474502593103,0.03751151349843224,0.12021336999218157,0.6355661868921341,"{'1': 0.14444925508162212, '6': 0.16651623946699126, '24': 0.20158808770407485}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.15812054020734642,0.15936513256875018,0.1388153414968668,0.032045446944939195,0.11826555042498346,0.6327503895685808,"{'1': 0.14418207660959334, '6': 0.16439843060853265, '24': 0.20096568345826968}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.19688029544038818,0.1646072353346421,0.141716687178167,0.08022072975828337,0.11882613902169185,0.6339562613353188,"{'1': 0.14730177885055307, '6': 0.1841465114417377, '24': 0.21142040644569426}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.19667028642059248,0.1613095031693234,0.13560966560753446,0.08886574102892705,0.1099098280457455,0.6215354634250004,"{'1': 0.14580764708021918, '6': 0.17948880249236313, '24': 0.21065091816037998}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.19528631191249599,0.16461892715004803,0.13567865451842986,0.08754716001492178,0.10673838188681171,0.6162758993184684,"{'1': 0.14609053651499973, '6': 0.1742890754493537, '24': 0.20819383922597834}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.19863805873869836,0.16862231965414795,0.14265970093304473,0.08195440683172865,0.11669708221194151,0.6290450119262434,"{'1': 0.1515407944209787, '6': 0.18216599708624995, '24': 0.21152283752891776}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.20094762686593984,0.17115371725562994,0.13945606327738685,0.09073176013362906,0.10775840929914379,0.6056033882022697,"{'1': 0.15114292736416632, '6': 0.1788084966169464, '24': 0.20752024836255611}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.1973428804265994,0.16240779458711813,0.13281868039428096,0.09439503111269038,0.10322956620144383,0.5919779911697542,"{'1': 0.15207466514591833, '6': 0.18560486231463247, '24': 0.20422361881067141}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.1581816377823869,0.15465639192642028,0.1332157014395845,0.03940894264817626,0.11177501095274875,0.5435696990997022,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.15752825015716845,0.15399186663941475,0.13427481739157227,0.03661446378317497,0.11455776814372981,0.5431510288202823,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.1569510258337269,0.1533768470526249,0.13396730759817735,0.03616152774821286,0.11455776814372981,0.5429210283130291,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1581816377823869,0.15465639192642028,0.1332157014395845,0.03940894264817626,0.11177501095274875,0.5435696990997022,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17253934435906082,0.16983371723375484,0.148666675466505,0.03792762069466268,0.12749963369925515,0.5818713697708943,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
